Number Of Threads		Padding		Exec. Time		
                4		     16		55.2498589
                4		     16		55.5398292
                4		     16		55.5968307
                4		     16		56.0374758
                4		     16		49.1284943
                4		     16		52.6163813
                4		     16		52.6749185
                4		     16		 52.594309
                4		     16		17.4319253
                4		     16		17.2419582
