Number Of Threads		Padding		Exec. Time		
                1		     10		17.2130386
                1		     10		 17.011835
                1		     10		17.0258646
                1		     10		17.0240663
                1		     10		17.0119303
                1		     10		17.0021678
                1		     10		17.0116449
                1		     10		17.0159827
                1		     10		17.0019949
                1		     10		17.0289605
