Number Of Threads		Padding		Exec. Time		
                2		      8		23.7617551
                2		      8		23.8731451
                2		      8		 23.618781
                2		      8		23.6235493
                2		      8		23.3691161
                2		      8		23.3771835
                2		      8		23.4930655
                2		      8		23.5061013
                2		      8		23.3752485
                2		      8		23.2626175
